<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20010105,125700,116.39,116.42,116.39,116.42,4
20010105,125800,116.41,116.44,116.41,116.44,4
20010105,125900,116.44,116.45,116.44,116.44,4
20010105,130000,116.43,116.43,116.42,116.43,4
20010105,130100,116.44,116.45,116.42,116.44,4
20010105,130200,116.44,116.45,116.44,116.44,4
20010105,130300,116.44,116.44,116.42,116.43,4
20010105,130400,116.43,116.43,116.4,116.41,4
20010105,130500,116.4,116.42,116.39,116.42,4
20010105,130600,116.42,116.42,116.38,116.39,4
20010105,130700,116.4,116.4,116.39,116.39,4
20010105,130800,116.39,116.39,116.37,116.37,4
20010105,130900,116.37,116.39,116.37,116.39,4
20010105,131000,116.39,116.4,116.38,116.39,4
20010105,131100,116.39,116.39,116.37,116.37,4
20010105,131200,116.38,116.39,116.38,116.39,4
20010105,131300,116.39,116.42,116.39,116.4,4
20010105,131400,116.41,116.43,116.41,116.41,4
20010105,131500,116.4,116.45,116.4,116.45,4
20010105,131600,116.45,116.49,116.44,116.49,4
20010105,131700,116.5,116.53,116.49,116.53,4
20010105,131800,116.54,116.54,116.53,116.53,4
20010105,131900,116.53,116.53,116.52,116.52,4
20010105,132000,116.52,116.52,116.5,116.5,4
20010105,132100,116.5,116.5,116.47,116.47,4
20010105,132200,116.48,116.48,116.47,116.47,4
20010105,132300,116.47,116.47,116.42,116.42,4
20010105,132400,116.43,116.44,116.4,116.4,4
20010105,132500,116.41,116.42,116.4,116.41,4
20010105,132600,116.4,116.4,116.37,116.37,4
20010105,132700,116.38,116.39,116.34,116.34,4
20010105,132800,116.35,116.36,116.34,116.36,4
20010105,132900,116.37,116.43,116.37,116.42,4
20010105,133000,116.43,116.44,116.41,116.42,4
20010105,133100,116.41,116.42,116.39,116.39,4
20010105,133200,116.39,116.39,116.37,116.37,4
20010105,133300,116.37,116.38,116.35,116.35,4
20010105,133400,116.36,116.39,116.36,116.38,4
20010105,133500,116.37,116.45,116.37,116.45,4
20010105,133600,116.44,116.48,116.44,116.46,4
20010105,133700,116.47,116.47,116.45,116.47,4
20010105,133800,116.48,116.53,116.46,116.53,4
20010105,133900,116.54,116.54,116.51,116.51,4
20010105,134000,116.52,116.53,116.49,116.5,4
20010105,134100,116.48,116.48,116.45,116.46,4
20010105,134200,116.47,116.48,116.44,116.46,4
20010105,134300,116.48,116.5,116.46,116.46,4
20010105,134400,116.47,116.47,116.44,116.45,4
20010105,134500,116.44,116.45,116.37,116.38,4
20010105,134600,116.37,116.37,116.33,116.33,4
20010105,134700,116.32,116.33,116.28,116.28,4
20010105,134800,116.29,116.3,116.26,116.28,4
20010105,134900,116.27,116.27,116.22,116.24,4
20010105,135000,116.25,116.25,116.17,116.21,4
20010105,135100,116.2,116.23,116.2,116.23,4
20010105,135200,116.24,116.24,116.23,116.23,4
20010105,135300,116.23,116.26,116.23,116.25,4
20010105,135400,116.24,116.25,116.24,116.24,4
20010105,135500,116.25,116.25,116.23,116.25,4
20010105,135600,116.24,116.24,116.22,116.22,4
20010105,135700,116.22,116.25,116.22,116.23,4
20010105,135800,116.24,116.27,116.23,116.27,4
20010105,135900,116.28,116.39,116.27,116.39,4
20010105,140000,116.38,116.44,116.37,116.44,4
20010105,140100,116.45,116.45,116.38,116.38,4
20010105,140200,116.37,116.38,116.36,116.37,4
20010105,140300,116.36,116.39,116.36,116.39,4
20010105,140400,116.39,116.39,116.37,116.39,4
20010105,140500,116.39,116.4,116.39,116.39,4
20010105,140600,116.4,116.42,116.4,116.42,4
20010105,140700,116.43,116.44,116.42,116.43,4
20010105,140800,116.42,116.44,116.42,116.44,4
20010105,140900,116.44,116.44,116.42,116.42,4
20010105,141000,116.41,116.42,116.39,116.39,4
20010105,141100,116.39,116.39,116.35,116.36,4
20010105,141200,116.37,116.39,116.34,116.34,4
20010105,141300,116.34,116.35,116.3,116.3,4
20010105,141400,116.3,116.31,116.3,116.31,4
20010105,141500,116.3,116.32,116.3,116.31,4
20010105,141600,116.3,116.3,116.28,116.28,4
20010105,141700,116.28,116.29,116.28,116.29,4
20010105,141800,116.29,116.38,116.29,116.38,4
20010105,141900,116.35,116.39,116.35,116.37,4
20010105,142000,116.36,116.36,116.28,116.28,4
20010105,142100,116.29,116.29,116.25,116.25,4
20010105,142200,116.25,116.27,116.24,116.26,4
20010105,142300,116.28,116.29,116.26,116.27,4
20010105,142400,116.28,116.3,116.27,116.29,4
20010105,142500,116.29,116.29,116.21,116.22,4
20010105,142600,116.23,116.25,116.22,116.25,4
20010105,142700,116.25,116.25,116.16,116.16,4
20010105,142800,116.16,116.19,116.15,116.19,4
20010105,142900,116.19,116.2,116.18,116.19,4
20010105,143000,116.19,116.19,116.18,116.18,4
20010105,143100,116.17,116.18,116.17,116.18,4
20010105,143200,116.17,116.17,116.14,116.14,4
20010105,143300,116.14,116.2,116.14,116.2,4
20010105,143400,116.2,116.2,116.2,116.2,4
20010105,143500,116.19,116.19,116.19,116.19,4
20010105,143600,116.19,116.2,116.18,116.2,4
20010105,143700,116.2,116.2,116.2,116.2,4
20010105,143800,116.2,116.21,116.19,116.21,4
20010105,143900,116.2,116.27,116.2,116.27,4
20010105,144000,116.28,116.28,116.26,116.27,4
20010105,144100,116.26,116.26,116.23,116.24,4
20010105,144200,116.25,116.26,116.23,116.26,4
20010105,144300,116.26,116.28,116.26,116.28,4
20010105,144400,116.28,116.29,116.28,116.29,4
20010105,144500,116.28,116.29,116.24,116.24,4
20010105,144600,116.25,116.26,116.24,116.24,4
20010105,144700,116.24,116.25,116.24,116.25,4
20010105,144800,116.25,116.25,116.25,116.25,4
20010105,144900,116.25,116.25,116.22,116.23,4
20010105,145000,116.22,116.22,116.21,116.21,4
20010105,145100,116.22,116.22,116.21,116.22,4
20010105,145200,116.22,116.22,116.19,116.19,4
20010105,145300,116.18,116.2,116.14,116.14,4
20010105,145400,116.1,116.12,116.1,116.12,4
20010105,145500,116.11,116.11,116.09,116.1,4
20010105,145600,116.11,116.11,116.11,116.11,4
20010105,145700,116.09,116.1,116.09,116.09,4
20010105,145800,116.1,116.12,116.1,116.12,4
20010105,145900,116.14,116.17,116.14,116.16,4
20010105,150000,116.14,116.15,116.14,116.14,4
20010105,150100,116.12,116.12,116.12,116.12,4
20010105,150300,116.12,116.12,116.12,116.12,4
20010105,150400,116.15,116.16,116.15,116.16,4
20010105,150500,116.17,116.2,116.17,116.2,4
20010105,150600,116.21,116.23,116.21,116.22,4
20010105,150700,116.23,116.23,116.22,116.22,4
20010105,150800,116.2,116.2,116.16,116.16,4
20010105,150900,116.16,116.22,116.16,116.22,4
20010105,151000,116.23,116.23,116.2,116.2,4
20010105,151100,116.19,116.23,116.19,116.23,4
20010105,151200,116.22,116.24,116.2,116.24,4
20010105,151300,116.23,116.31,116.23,116.31,4
20010105,151400,116.31,116.31,116.31,116.31,4
20010105,151500,116.36,116.38,116.36,116.36,4
20010105,151600,116.35,116.35,116.25,116.25,4
20010105,151700,116.25,116.25,116.24,116.24,4
20010105,151800,116.23,116.23,116.22,116.22,4
20010105,151900,116.24,116.25,116.23,116.25,4
20010105,152000,116.25,116.29,116.25,116.28,4
20010105,152100,116.28,116.29,116.28,116.29,4
20010105,152200,116.29,116.31,116.29,116.31,4
20010105,152300,116.31,116.31,116.29,116.29,4
20010105,152400,116.3,116.33,116.3,116.33,4
20010105,152500,116.33,116.33,116.32,116.33,4
20010105,152600,116.34,116.36,116.34,116.36,4
20010105,152700,116.36,116.36,116.36,116.36,4
20010105,152800,116.35,116.35,116.33,116.33,4
20010105,152900,116.33,116.33,116.32,116.32,4
20010105,153000,116.32,116.32,116.31,116.31,4
20010105,153100,116.31,116.32,116.31,116.31,4
20010105,153200,116.29,116.3,116.29,116.3,4
20010105,153300,116.28,116.3,116.28,116.28,4
20010105,153400,116.29,116.31,116.29,116.31,4
20010105,153500,116.3,116.3,116.29,116.29,4
20010105,153600,116.29,116.31,116.29,116.31,4
20010105,153700,116.29,116.3,116.29,116.3,4
20010105,153800,116.29,116.31,116.29,116.31,4
20010105,153900,116.31,116.32,116.29,116.29,4
20010105,154000,116.29,116.29,116.29,116.29,4
20010105,154100,116.29,116.29,116.28,116.28,4
20010105,154200,116.28,116.29,116.28,116.29,4
20010105,154300,116.29,116.29,116.28,116.28,4
20010105,154400,116.31,116.31,116.3,116.3,4
20010105,154500,116.3,116.3,116.29,116.29,4
20010105,154600,116.29,116.3,116.29,116.29,4
20010105,154700,116.31,116.31,116.31,116.31,4
20010105,154800,116.31,116.31,116.31,116.31,4
20010105,154900,116.31,116.31,116.31,116.31,4
20010105,155000,116.29,116.31,116.29,116.31,4
20010105,155100,116.31,116.31,116.31,116.31,4
20010105,155200,116.3,116.3,116.23,116.23,4
20010105,155300,116.23,116.23,116.19,116.19,4
20010105,155400,116.18,116.2,116.15,116.15,4
20010105,155500,116.14,116.15,116.14,116.14,4
20010105,155600,116.14,116.15,116.14,116.15,4
20010105,155700,116.16,116.2,116.16,116.2,4
20010105,155800,116.19,116.2,116.19,116.19,4
20010105,155900,116.19,116.19,116.15,116.15,4
20010105,160000,116.16,116.16,116.14,116.16,4
20010105,160100,116.17,116.17,116.16,116.16,4
20010105,160200,116.17,116.17,116.14,116.15,4
20010105,160300,116.15,116.15,116.12,116.13,4
20010105,160400,116.12,116.14,116.12,116.14,4
20010105,160500,116.14,116.16,116.14,116.16,4
20010105,160600,116.15,116.17,116.15,116.15,4
20010105,160700,116.14,116.18,116.14,116.18,4
20010105,160800,116.19,116.19,116.19,116.19,4
20010105,160900,116.19,116.21,116.19,116.2,4
20010105,161000,116.2,116.2,116.2,116.2,4
20010105,161100,116.2,116.2,116.19,116.19,4
20010105,161200,116.19,116.2,116.19,116.19,4
20010105,161300,116.19,116.19,116.14,116.14,4
20010105,161400,116.14,116.14,116.14,116.14,4
20010105,161500,116.14,116.15,116.14,116.15,4
20010105,161600,116.15,116.17,116.15,116.17,4
20010105,161700,116.18,116.19,116.18,116.19,4
20010105,161800,116.19,116.19,116.17,116.19,4
20010105,161900,116.19,116.19,116.19,116.19,4
20010105,162000,116.2,116.22,116.19,116.21,4
20010105,162100,116.22,116.23,116.19,116.23,4
20010105,162200,116.22,116.25,116.22,116.25,4
20010105,162300,116.25,116.25,116.25,116.25,4
20010105,162400,116.25,116.25,116.23,116.23,4
20010105,162500,116.23,116.24,116.23,116.24,4
20010105,162600,116.25,116.25,116.23,116.23,4
20010105,162700,116.23,116.23,116.22,116.23,4
20010105,162800,116.22,116.23,116.2,116.2,4
20010105,162900,116.21,116.22,116.2,116.21,4
20010105,163000,116.22,116.22,116.19,116.19,4
20010105,163100,116.19,116.19,116.17,116.17,4
20010105,163200,116.17,116.18,116.17,116.17,4
20010105,163300,116.17,116.17,116.15,116.16,4
20010105,163400,116.15,116.16,116.15,116.16,4
20010105,163500,116.15,116.15,116.14,116.14,4
20010105,163600,116.15,116.15,116.11,116.11,4
20010105,163700,116.12,116.12,116.11,116.11,4
20010105,163800,116.12,116.12,116.11,116.11,4
20010105,163900,116.09,116.1,116.08,116.09,4
20010105,164000,116.11,116.11,116.08,116.1,4
20010105,164100,116.11,116.11,116.09,116.1,4
20010105,164200,116.09,116.11,116.09,116.09,4
20010105,164300,116.07,116.09,116.07,116.09,4
20010105,164400,116.09,116.09,116.07,116.08,4
20010105,164500,116.08,116.12,116.08,116.12,4
20010105,164600,116.11,116.11,116.11,116.11,4
20010105,164700,116.07,116.09,116.07,116.09,4
20010105,164800,116.09,116.09,116.08,116.08,4
20010105,164900,116.07,116.08,116.07,116.08,4
20010105,165000,116.11,116.12,116.1,116.12,4
20010105,165100,116.12,116.16,116.12,116.16,4
20010105,165200,116.16,116.18,116.16,116.17,4
20010105,165300,116.18,116.19,116.18,116.19,4
20010105,165400,116.19,116.19,116.18,116.18,4
20010105,165500,116.17,116.17,116.17,116.17,4
20010105,165600,116.15,116.17,116.15,116.17,4
20010105,165700,116.17,116.17,116.14,116.14,4
20010105,165800,116.14,116.14,116.12,116.12,4
20010105,165900,116.12,116.12,116.11,116.11,4
20010105,170000,116.11,116.11,116.11,116.11,4
20010105,170100,116.09,116.1,116.08,116.1,4
20010105,170200,116.11,116.12,116.11,116.11,4
20010105,170300,116.11,116.13,116.11,116.13,4
20010105,170400,116.15,116.16,116.15,116.16,4
20010105,170500,116.14,116.14,116.13,116.13,4
20010105,170600,116.14,116.14,116.11,116.11,4
20010105,170700,116.12,116.14,116.11,116.14,4
20010105,170800,116.12,116.12,116.12,116.12,4
20010105,170900,116.12,116.12,116.11,116.11,4
20010105,171000,116.11,116.11,116.11,116.11,4
20010105,171100,116.11,116.11,116.11,116.11,4
20010105,171200,116.11,116.11,116.1,116.1,4
20010105,171300,116.11,116.11,116.09,116.09,4
20010105,171600,116.11,116.11,116.11,116.11,4
20010105,171700,116.11,116.11,116.1,116.1,4
20010105,171800,116.11,116.11,116.09,116.09,4
20010105,171900,116.08,116.13,116.08,116.13,4
20010105,172000,116.12,116.12,116.12,116.12,4
20010105,172100,116.11,116.12,116.11,116.12,4
20010105,172200,116.12,116.12,116.09,116.09,4
20010105,172300,116.09,116.09,116.09,116.09,4
20010105,172400,116.09,116.09,116.08,116.08,4
20010105,172500,116.08,116.08,116.07,116.07,4
20010105,172600,116.05,116.14,116.05,116.09,4
20010105,172700,116.06,116.06,116.06,116.06,4
20010105,172800,116.06,116.06,116.06,116.06,4
20010105,172900,116.06,116.06,116.06,116.06,4
20010105,173000,116.06,116.06,116.06,116.06,4
20010105,173100,116.06,116.06,116.06,116.06,4
20010105,173200,116.07,116.09,116.07,116.09,4
20010105,173300,116.1,116.12,116.1,116.11,4
20010105,173400,116.11,116.11,116.1,116.1,4
20010105,173500,116.11,116.11,116.11,116.11,4
20010105,173600,116.11,116.11,116.11,116.11,4
20010105,173700,116.11,116.13,116.11,116.13,4
20010105,173800,116.14,116.14,116.13,116.13,4
20010105,173900,116.11,116.12,116.11,116.12,4
20010105,174000,116.12,116.12,116.1,116.1,4
20010105,174100,116.09,116.09,116.08,116.08,4
20010105,174200,116.08,116.08,116.08,116.08,4
20010105,174400,116.08,116.08,116.05,116.05,4
20010105,174500,116.08,116.08,116.08,116.08,4
20010105,174600,116.08,116.08,116.08,116.08,4
20010105,174700,116.08,116.08,116.08,116.08,4
20010105,174800,116.07,116.07,116.06,116.06,4
20010105,174900,116.06,116.06,116.05,116.05,4
20010105,175000,116.06,116.06,116.06,116.06,4
20010105,175100,116.04,116.07,116.04,116.07,4
20010105,175200,116.08,116.08,116.08,116.08,4
20010105,175300,116.08,116.08,116.06,116.06,4
20010105,175400,116.06,116.06,116.06,116.06,4
20010105,175500,116.06,116.06,116.06,116.06,4
20010105,175600,116.06,116.06,116.06,116.06,4
20010105,175800,116.06,116.08,116.06,116.08,4
20010105,175900,116.08,116.08,116.07,116.07,4
20010105,180100,116.06,116.06,116.02,116.02,4
20010105,180200,116.02,116.02,115.98,115.98,4
20010105,180300,115.99,115.99,115.96,115.98,4
20010105,180400,115.98,115.99,115.97,115.99,4
20010105,180500,116,116,116,116,4
20010105,180600,116,116,116,116,4
20010105,180700,116.01,116.03,116.01,116.02,4
20010105,180800,116.01,116.01,116.01,116.01,4
20010105,180900,116.03,116.04,116.03,116.04,4
20010105,181000,116.04,116.04,116.04,116.04,4
20010105,181100,116.04,116.04,116.04,116.04,4
20010105,181200,116.04,116.04,116.04,116.04,4
20010105,181300,116.04,116.04,116.03,116.03,4
20010105,181400,116.04,116.04,116.04,116.04,4
20010105,181600,116.03,116.03,116.03,116.03,4
20010105,181700,116.08,116.08,116.07,116.08,4
20010105,181800,116.09,116.14,116.09,116.14,4
20010105,181900,116.15,116.2,116.15,116.2,4
20010105,182000,116.22,116.23,116.22,116.23,4
20010105,182100,116.22,116.23,116.22,116.22,4
20010105,182200,116.23,116.23,116.22,116.22,4
20010105,182300,116.22,116.22,116.22,116.22,4
20010105,182400,116.2,116.2,116.2,116.2,4
20010105,182500,116.2,116.2,116.19,116.2,4
20010105,182600,116.2,116.21,116.2,116.21,4
20010105,182700,116.2,116.2,116.17,116.17,4
20010105,182900,116.15,116.15,116.15,116.15,4
20010105,183000,116.15,116.15,116.14,116.14,4
20010105,183200,116.14,116.19,116.14,116.19,4
20010105,183300,116.22,116.24,116.22,116.24,4
20010105,183400,116.29,116.29,116.29,116.29,4
20010105,183600,116.28,116.28,116.28,116.28,4
20010105,183700,116.28,116.29,116.28,116.28,4
20010105,183800,116.29,116.29,116.29,116.29,4
20010105,183900,116.29,116.29,116.29,116.29,4
20010105,184000,116.28,116.28,116.28,116.28,4
20010105,184100,116.28,116.28,116.28,116.28,4
20010105,184200,116.29,116.29,116.29,116.29,4
20010105,184300,116.28,116.28,116.28,116.28,4
20010105,184400,116.29,116.29,116.29,116.29,4
20010105,184500,116.3,116.31,116.3,116.31,4
20010105,184600,116.31,116.32,116.31,116.32,4
20010105,184700,116.31,116.33,116.31,116.32,4
20010105,184800,116.33,116.33,116.33,116.33,4
20010105,184900,116.33,116.33,116.33,116.33,4
20010105,185000,116.33,116.33,116.33,116.33,4
20010105,185200,116.36,116.36,116.34,116.34,4
20010105,185300,116.35,116.36,116.34,116.36,4
20010105,185400,116.34,116.34,116.32,116.32,4
20010105,185500,116.33,116.33,116.33,116.33,4
20010105,185700,116.31,116.31,116.31,116.31,4
20010105,185900,116.33,116.33,116.32,116.32,4
20010105,190000,116.33,116.34,116.33,116.33,4
20010105,190100,116.36,116.36,116.36,116.36,4
20010105,190200,116.36,116.36,116.36,116.36,4
20010105,190300,116.39,116.39,116.39,116.39,4
20010105,190400,116.37,116.39,116.37,116.39,4
20010105,190500,116.39,116.41,116.39,116.41,4
20010105,190600,116.4,116.42,116.4,116.42,4
20010105,190700,116.44,116.45,116.43,116.45,4
20010105,190800,116.44,116.47,116.44,116.46,4
20010105,190900,116.45,116.45,116.44,116.44,4
20010105,191000,116.44,116.44,116.42,116.42,4
20010105,191100,116.43,116.43,116.43,116.43,4
20010105,191200,116.43,116.44,116.43,116.44,4
20010105,191300,116.44,116.44,116.44,116.44,4
20010105,191400,116.42,116.42,116.42,116.42,4
20010105,191500,116.42,116.42,116.42,116.42,4
20010105,191600,116.44,116.44,116.43,116.44,4
20010105,191700,116.47,116.51,116.46,116.51,4
20010105,191800,116.51,116.51,116.51,116.51,4
20010105,192000,116.51,116.51,116.51,116.51,4
20010105,192100,116.51,116.51,116.51,116.51,4
20010105,192200,116.51,116.52,116.5,116.52,4
20010105,192300,116.54,116.55,116.54,116.55,4
20010105,192400,116.56,116.56,116.55,116.55,4
20010105,192500,116.52,116.53,116.52,116.53,4
20010105,192600,116.56,116.56,116.56,116.56,4
20010105,192900,116.53,116.53,116.52,116.52,4
20010105,193000,116.52,116.52,116.51,116.51,4
20010105,193100,116.51,116.51,116.51,116.51,4
20010105,193200,116.51,116.51,116.51,116.51,4
20010105,193500,116.51,116.51,116.5,116.5,4
20010105,193600,116.5,116.51,116.5,116.51,4
20010105,193700,116.51,116.51,116.51,116.51,4
20010105,193900,116.51,116.51,116.51,116.51,4
20010105,194000,116.51,116.51,116.51,116.51,4
20010105,194100,116.51,116.51,116.51,116.51,4
20010105,194200,116.51,116.53,116.51,116.53,4
20010105,194300,116.52,116.52,116.52,116.52,4
20010105,194400,116.53,116.53,116.53,116.53,4
20010105,194500,116.53,116.53,116.53,116.53,4
20010105,194600,116.52,116.52,116.52,116.52,4
20010105,194700,116.53,116.53,116.53,116.53,4
20010105,194800,116.54,116.56,116.54,116.56,4
20010105,194900,116.56,116.56,116.56,116.56,4
20010105,195100,116.56,116.57,116.56,116.57,4
20010105,195200,116.54,116.56,116.54,116.56,4
20010105,195300,116.58,116.58,116.58,116.58,4
20010105,195500,116.59,116.59,116.59,116.59,4
20010105,195600,116.53,116.54,116.53,116.54,4
20010105,195700,116.55,116.56,116.54,116.54,4
20010105,195800,116.54,116.54,116.53,116.53,4
20010105,195900,116.53,116.53,116.53,116.53,4
20010105,200000,116.54,116.54,116.54,116.54,4
20010105,200100,116.56,116.56,116.56,116.56,4
20010105,200200,116.54,116.54,116.54,116.54,4
20010105,200300,116.54,116.54,116.54,116.54,4
20010105,200400,116.56,116.56,116.56,116.56,4
20010105,200800,116.54,116.54,116.54,116.54,4
20010105,200900,116.54,116.54,116.54,116.54,4
20010105,201000,116.54,116.54,116.54,116.54,4
20010105,201100,116.54,116.54,116.54,116.54,4
20010105,201200,116.54,116.54,116.54,116.54,4
20010105,201300,116.54,116.54,116.54,116.54,4
20010105,201400,116.53,116.53,116.52,116.52,4
20010105,201600,116.54,116.54,116.54,116.54,4
20010105,201700,116.53,116.53,116.53,116.53,4
20010105,201800,116.53,116.53,116.53,116.53,4
20010105,201900,116.53,116.53,116.53,116.53,4
20010105,202000,116.53,116.53,116.53,116.53,4
20010105,202100,116.53,116.53,116.53,116.53,4
20010105,202200,116.51,116.51,116.51,116.51,4
20010105,202400,116.53,116.53,116.5,116.52,4
20010105,202800,116.51,116.51,116.51,116.51,4
20010105,202900,116.51,116.51,116.51,116.51,4
20010105,203500,116.51,116.51,116.51,116.51,4
20010105,203600,116.51,116.53,116.51,116.53,4
20010105,203800,116.53,116.53,116.53,116.53,4
20010105,204100,116.53,116.54,116.53,116.54,4
20010105,204200,116.53,116.53,116.53,116.53,4
20010105,204300,116.53,116.53,116.53,116.53,4
20010105,204400,116.54,116.56,116.54,116.56,4
20010105,204500,116.56,116.56,116.55,116.55,4
20010105,204600,116.55,116.55,116.55,116.55,4
20010105,204900,116.54,116.55,116.54,116.55,4
20010105,205100,116.55,116.56,116.55,116.56,4
20010105,205300,116.55,116.55,116.55,116.55,4
20010105,205500,116.55,116.55,116.55,116.55,4
20010105,210000,116.54,116.54,116.54,116.54,4
