<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,RSI,Signal RSI
EURJPY,20010103,154000,108.41,108.41,108.36,108.36,4,28.64124461198493,0.0
EURJPY,20010103,154100,108.35,108.35,108.28,108.28,4,21.982333668377507,0.0
EURJPY,20010103,154200,108.27,108.27,108.25,108.25,4,20.09552990394843,0.0
EURJPY,20010103,154300,108.24,108.24,108.19,108.19,4,16.960106520210047,0.0
EURJPY,20010103,154400,108.19,108.23,108.19,108.23,4,25.325086099780563,0.0
EURJPY,20010103,154500,108.23,108.23,108.12,108.13,4,19.922060273572868,0.0
EURJPY,20010103,154600,108.12,108.12,108.08,108.09,4,18.245261739675982,0.0
EURJPY,20010103,154700,108.08,108.1,108.07,108.1,4,20.056821802869052,0.0
EURJPY,20010103,154800,108.09,108.11,108.08,108.11,4,21.920041482703652,0.0
EURJPY,20010103,154900,108.09,108.14,108.09,108.14,4,27.387669573457032,0.0
EURJPY,20010103,155000,108.16,108.17,108.14,108.17,4,32.47956316016088,1.0
EURJPY,20010103,155100,108.16,108.16,108.14,108.15,4,30.92273640587166,0.0
EURJPY,20010103,155200,108.15,108.18,108.14,108.16,4,32.660749612468464,0.0
EURJPY,20010103,155300,108.17,108.19,108.17,108.18,4,36.12238497424986,0.0
EURJPY,20010103,155400,108.19,108.2,108.19,108.2,4,39.473163329097424,0.0
EURJPY,20010103,155500,108.21,108.21,108.19,108.19,4,38.38884513823392,0.0
EURJPY,20010103,155600,108.2,108.21,108.2,108.21,4,41.83048133959169,0.0
EURJPY,20010103,155700,108.22,108.22,108.21,108.22,4,43.529058681773286,0.0
EURJPY,20010103,155800,108.22,108.22,108.21,108.21,4,42.20194831669854,0.0
EURJPY,20010103,155900,108.2,108.22,108.2,108.22,4,44.03931349962835,0.0
EURJPY,20010103,160000,108.21,108.21,108.18,108.19,4,39.93755835380159,0.0
EURJPY,20010103,160100,108.18,108.18,108.17,108.18,4,38.64547287506316,0.0
EURJPY,20010103,160200,108.18,108.18,108.17,108.18,4,38.64547287506316,0.0
EURJPY,20010103,160300,108.17,108.17,108.15,108.15,4,34.73549864698916,0.0
EURJPY,20010103,160400,108.14,108.14,108.12,108.12,4,31.322639926981267,0.0
EURJPY,20010103,160500,108.11,108.14,108.11,108.13,4,33.66238246769437,0.0
EURJPY,20010103,160600,108.12,108.12,108.1,108.11,4,31.361146817844656,0.0
EURJPY,20010103,160700,108.1,108.13,108.1,108.13,4,36.06788457366744,0.0
EURJPY,20010103,160800,108.14,108.21,108.14,108.21,4,50.6464050185226,0.0
EURJPY,20010103,160900,108.22,108.24,108.22,108.22,4,52.11626869234906,0.0
EURJPY,20010103,161000,108.21,108.21,108.2,108.21,4,50.49667625254909,0.0
EURJPY,20010103,161100,108.22,108.24,108.22,108.24,4,55.01338116114891,0.0
EURJPY,20010103,161200,108.24,108.26,108.24,108.26,4,57.77910144272601,0.0
EURJPY,20010103,161300,108.26,108.26,108.24,108.25,4,55.92767544454754,0.0
EURJPY,20010103,161400,108.24,108.24,108.23,108.23,4,52.31696396585874,0.0
EURJPY,20010103,161500,108.24,108.28,108.24,108.28,4,59.37777262231771,0.0
EURJPY,20010103,161600,108.27,108.3,108.27,108.28,4,59.37777262231771,0.0
EURJPY,20010103,161700,108.27,108.27,108.26,108.27,4,57.40604231458713,0.0
EURJPY,20010103,161800,108.26,108.27,108.26,108.27,4,57.40604231458713,0.0
EURJPY,20010103,161900,108.28,108.29,108.28,108.29,4,60.452153894837316,0.0
EURJPY,20010103,162000,108.28,108.29,108.28,108.29,4,60.452153894837316,0.0
EURJPY,20010103,162100,108.28,108.28,108.27,108.27,4,55.822224991106445,0.0
EURJPY,20010103,162200,108.26,108.26,108.24,108.24,4,49.67629406962151,0.0
EURJPY,20010103,162300,108.24,108.25,108.24,108.25,4,51.589592430401986,0.0
EURJPY,20010103,162400,108.26,108.28,108.25,108.28,4,56.885488910762035,0.0
EURJPY,20010103,162500,108.27,108.28,108.26,108.28,4,56.885488910762035,0.0
EURJPY,20010103,162600,108.29,108.3,108.29,108.29,4,58.6348654642803,0.0
EURJPY,20010103,162700,108.28,108.28,108.25,108.26,4,51.83930965767572,0.0
EURJPY,20010103,162800,108.25,108.25,108.22,108.22,4,44.443281028645416,0.0
EURJPY,20010103,162900,108.22,108.25,108.22,108.23,4,46.498372056093224,0.0
EURJPY,20010103,163000,108.25,108.25,108.24,108.24,4,48.548028976812894,0.0
EURJPY,20010103,163100,108.25,108.25,108.24,108.24,4,48.548028976812894,0.0
EURJPY,20010103,163200,108.24,108.25,108.23,108.23,4,46.482765332037914,0.0
EURJPY,20010103,163300,108.24,108.25,108.24,108.25,4,50.9747512168095,0.0
EURJPY,20010103,163400,108.25,108.25,108.24,108.24,4,48.77052173105794,0.0
EURJPY,20010103,163500,108.24,108.26,108.24,108.24,4,48.77052173105794,0.0
EURJPY,20010103,163600,108.25,108.26,108.25,108.25,4,51.21699035278646,0.0
EURJPY,20010103,163700,108.24,108.27,108.24,108.27,4,55.76670052290696,0.0
EURJPY,20010103,163800,108.28,108.31,108.28,108.31,4,63.165831154705245,0.0
EURJPY,20010103,163900,108.3,108.3,108.27,108.28,4,55.64747692239155,0.0
EURJPY,20010103,164000,108.27,108.27,108.24,108.24,4,47.525037883158625,0.0
EURJPY,20010103,164100,108.25,108.28,108.25,108.28,4,54.65312543713937,0.0
EURJPY,20010103,164200,108.26,108.28,108.26,108.27,4,52.72488483403973,0.0
EURJPY,20010103,164300,108.28,108.28,108.27,108.27,4,52.72488483403973,0.0
EURJPY,20010103,164400,108.28,108.28,108.28,108.28,4,54.583252401845456,0.0
EURJPY,20010103,164500,108.27,108.27,108.26,108.26,4,50.3225939563522,0.0
EURJPY,20010103,164600,108.26,108.26,108.24,108.24,4,46.42038325482047,0.0
EURJPY,20010103,164700,108.25,108.25,108.23,108.24,4,46.42038325482047,0.0
EURJPY,20010103,164800,108.24,108.24,108.23,108.23,4,44.42285234643639,0.0
EURJPY,20010103,164900,108.22,108.23,108.22,108.23,4,44.42285234643639,0.0
EURJPY,20010103,165000,108.22,108.25,108.22,108.25,4,49.466698397820615,0.0
EURJPY,20010103,165100,108.26,108.26,108.26,108.26,4,51.821082384017416,0.0
EURJPY,20010103,165200,108.26,108.26,108.23,108.23,4,45.041290203635555,0.0
EURJPY,20010103,165300,108.22,108.23,108.21,108.23,4,45.041290203635555,0.0
EURJPY,20010103,165400,108.23,108.23,108.21,108.21,4,40.90367292680885,0.0
EURJPY,20010103,165500,108.22,108.25,108.22,108.25,4,50.66500827310011,0.0
EURJPY,20010103,165600,108.25,108.26,108.25,108.26,4,52.76555456147951,0.0
EURJPY,20010103,165700,108.25,108.25,108.23,108.24,4,48.33317259929418,0.0
EURJPY,20010103,165800,108.24,108.25,108.24,108.24,4,48.33317259929419,0.0
EURJPY,20010103,165900,108.25,108.25,108.25,108.25,4,50.73301134460921,0.0
EURJPY,20010103,170000,108.24,108.24,108.24,108.24,4,48.31617366501372,0.0
EURJPY,20010103,170100,108.24,108.24,108.24,108.24,4,48.31617366501372,0.0
EURJPY,20010103,170200,108.24,108.24,108.24,108.24,4,48.31617366501372,0.0
EURJPY,20010103,170300,108.25,108.27,108.25,108.26,4,53.812418942608446,0.0
EURJPY,20010103,170400,108.25,108.26,108.22,108.22,4,43.78382916734186,0.0
EURJPY,20010103,170500,108.22,108.22,108.22,108.22,4,43.783829167341864,0.0
EURJPY,20010103,170600,108.23,108.25,108.23,108.23,4,46.66569254180283,0.0
EURJPY,20010103,170700,108.24,108.25,108.22,108.22,4,44.224192572438014,0.0
EURJPY,20010103,170800,108.21,108.24,108.21,108.24,4,49.872867103368925,0.0
EURJPY,20010103,170900,108.25,108.26,108.24,108.24,4,49.872867103368925,0.0
EURJPY,20010103,171000,108.25,108.25,108.23,108.23,4,47.106433318211614,0.0
EURJPY,20010103,171100,108.25,108.25,108.25,108.25,4,52.751378924095604,0.0
EURJPY,20010103,171200,108.24,108.24,108.24,108.24,4,49.88470057800835,0.0
EURJPY,20010103,171300,108.23,108.24,108.2,108.2,4,40.422132000126375,0.0
EURJPY,20010103,171400,108.21,108.21,108.17,108.17,4,35.05183423962275,0.0
EURJPY,20010103,171500,108.16,108.16,108.15,108.15,4,31.999604720651078,0.0
EURJPY,20010103,171600,108.15,108.15,108.14,108.15,4,31.999604720651078,0.0
EURJPY,20010103,171700,108.14,108.14,108.09,108.1,4,25.549127000649335,0.0
EURJPY,20010103,171800,108.09,108.09,108.07,108.07,4,22.604813035107085,0.0
EURJPY,20010103,171900,108.08,108.09,108.08,108.09,4,28.51896287087675,0.0
EURJPY,20010103,172000,108.09,108.09,108.08,108.08,4,27.391882372699897,0.0
EURJPY,20010103,172100,108.07,108.07,108.04,108.05,4,24.290447527853573,0.0
EURJPY,20010103,172200,108.06,108.07,108.04,108.05,4,24.290447527853573,0.0
EURJPY,20010103,172300,108.05,108.08,108.05,108.08,4,33.07819908461737,1.0
EURJPY,20010103,172400,108.09,108.09,108.08,108.09,4,35.75508154486825,0.0
EURJPY,20010103,172500,108.1,108.11,108.1,108.1,4,38.40827392266063,0.0
EURJPY,20010103,172600,108.1,108.12,108.1,108.12,4,43.439330266245285,0.0
EURJPY,20010103,172700,108.1,108.11,108.1,108.11,4,41.60920461688214,0.0
EURJPY,20010103,172800,108.11,108.11,108.08,108.08,4,36.624136277597934,0.0
EURJPY,20010103,172900,108.08,108.08,108.08,108.08,4,36.624136277597934,0.0
EURJPY,20010103,173000,108.06,108.08,108.06,108.08,4,36.62413627759793,0.0
EURJPY,20010103,173100,108.09,108.1,108.09,108.1,4,42.37286147132718,0.0
EURJPY,20010103,173200,108.1,108.11,108.1,108.11,4,45.05646846878894,0.0
EURJPY,20010103,173300,108.1,108.1,108.08,108.08,4,39.164146555101006,0.0
EURJPY,20010103,173400,108.08,108.08,108.08,108.08,4,39.164146555101006,0.0
EURJPY,20010103,173500,108.09,108.09,108.09,108.09,4,42.09178606186805,0.0
EURJPY,20010103,173600,108.1,108.11,108.1,108.1,4,44.945031902022734,0.0
EURJPY,20010103,173700,108.1,108.1,108.1,108.1,4,44.945031902022734,0.0
EURJPY,20010103,173800,108.09,108.09,108.09,108.09,4,42.51553665024306,0.0
EURJPY,20010103,173900,108.08,108.09,108.08,108.08,4,40.17673350455645,0.0
EURJPY,20010103,174000,108.08,108.09,108.08,108.09,4,43.52257654083291,0.0
EURJPY,20010103,174100,108.1,108.1,108.1,108.1,4,46.73102079527453,0.0
EURJPY,20010103,174200,108.09,108.09,108.06,108.06,4,37.54348777507611,0.0
EURJPY,20010103,174300,108.05,108.08,108.05,108.08,4,43.522429732251624,0.0
EURJPY,20010103,174400,108.08,108.08,108.07,108.07,4,41.38896315397562,0.0
EURJPY,20010103,174500,108.07,108.07,108.06,108.06,4,39.31357227964359,0.0
EURJPY,20010103,174600,108.06,108.06,108.06,108.06,4,39.31357227964359,0.0
EURJPY,20010103,174700,108.05,108.05,108.05,108.05,4,37.15295387588439,0.0
EURJPY,20010103,174800,108.04,108.04,108.03,108.04,4,35.076887223507995,0.0
EURJPY,20010103,174900,108.04,108.04,108.02,108.02,4,31.308737284746087,0.0
EURJPY,20010103,175000,108.02,108.02,108.02,108.02,4,31.308737284746087,0.0
EURJPY,20010103,175100,108.02,108.02,108.02,108.02,4,31.308737284746087,0.0
EURJPY,20010103,175200,108.03,108.03,107.98,107.98,4,24.68474497467072,0.0
EURJPY,20010103,175300,107.97,107.98,107.96,107.96,4,22.160202512569356,0.0
EURJPY,20010103,175400,107.96,107.96,107.96,107.96,4,22.160202512569356,0.0
EURJPY,20010103,175500,107.95,107.95,107.93,107.94,4,19.810471185575125,0.0
EURJPY,20010103,175600,107.93,107.93,107.9,107.9,4,16.127307445720348,0.0
EURJPY,20010103,175700,107.9,107.9,107.89,107.89,4,15.358530117954217,0.0
EURJPY,20010103,175800,107.89,107.89,107.85,107.85,4,12.742023797209086,0.0
EURJPY,20010103,175900,107.84,107.85,107.83,107.85,4,12.742023797209086,0.0
EURJPY,20010103,180000,107.87,107.88,107.87,107.88,4,24.00352332065968,0.0
EURJPY,20010103,180100,107.88,107.89,107.87,107.87,4,22.940699752637414,0.0
EURJPY,20010103,180200,107.88,107.88,107.84,107.84,4,20.069700888336982,0.0
EURJPY,20010103,180300,107.84,107.84,107.84,107.84,4,20.069700888336982,0.0
EURJPY,20010103,180400,107.83,107.84,107.83,107.84,4,20.069700888336982,0.0
EURJPY,20010103,180500,107.84,107.84,107.83,107.83,4,19.075802530096894,0.0
EURJPY,20010103,180600,107.82,107.83,107.82,107.83,4,19.075802530096894,0.0
EURJPY,20010103,180700,107.83,107.85,107.82,107.85,4,27.413674937603176,0.0
EURJPY,20010103,180800,107.86,107.88,107.86,107.87,4,34.66334772818966,1.0
EURJPY,20010103,180900,107.87,107.87,107.83,107.83,4,28.526716087405333,0.0
EURJPY,20010103,181000,107.85,107.86,107.85,107.85,4,34.74705903035131,1.0
EURJPY,20010103,181100,107.84,107.85,107.84,107.84,4,33.19161747701287,0.0
EURJPY,20010103,181200,107.83,107.83,107.81,107.82,4,30.272824656896574,0.0
EURJPY,20010103,181300,107.81,107.81,107.75,107.75,4,22.736609576070293,0.0
EURJPY,20010103,181400,107.76,107.76,107.74,107.75,4,22.736609576070293,0.0
EURJPY,20010103,181500,107.75,107.76,107.75,107.76,4,25.79711028473872,0.0
EURJPY,20010103,181600,107.77,107.78,107.76,107.76,4,25.79711028473872,0.0
EURJPY,20010103,181700,107.75,107.76,107.74,107.74,4,23.62633694823961,0.0
EURJPY,20010103,181800,107.73,107.87,107.73,107.74,4,23.62633694823961,0.0
EURJPY,20010103,181900,107.75,107.86,107.75,107.86,4,51.83144031833723,1.0
EURJPY,20010103,182000,107.9,107.95,107.9,107.9,4,57.46971003430224,0.0
EURJPY,20010103,182100,107.85,107.85,107.41,107.41,4,22.58853759856123,0.0
EURJPY,20010103,182200,107.39,107.39,107.26,107.26,4,18.822322349340666,0.0
EURJPY,20010103,182300,107.25,107.26,107.17,107.17,4,16.991734141852376,0.0
EURJPY,20010103,182400,107.16,107.2,107.16,107.2,4,19.791995664145745,0.0
EURJPY,20010103,182500,107.21,107.32,107.21,107.32,4,29.96884235352715,0.0
EURJPY,20010103,182600,107.33,107.4,107.33,107.4,4,35.81564120007921,1.0
EURJPY,20010103,182700,107.42,107.49,107.42,107.49,4,41.71149825176776,0.0
EURJPY,20010103,182800,107.5,107.53,107.5,107.53,4,44.166299395665746,0.0
EURJPY,20010103,182900,107.52,107.54,107.51,107.52,4,43.67113140776042,0.0
EURJPY,20010103,183000,107.51,107.52,107.48,107.48,4,41.65918241942695,0.0
EURJPY,20010103,183100,107.47,107.49,107.45,107.49,4,42.373951982218735,0.0
EURJPY,20010103,183200,107.5,107.5,107.49,107.5,4,43.124372029758234,0.0
EURJPY,20010103,183300,107.52,107.6,107.52,107.56,4,47.538662276090534,0.0
EURJPY,20010103,183400,107.5,107.55,107.5,107.54,4,46.250084491814455,0.0
EURJPY,20010103,183500,107.55,107.55,107.46,107.46,4,41.414382309829236,0.0
EURJPY,20010103,183600,107.44,107.44,107.41,107.41,4,38.69150929753903,0.0
EURJPY,20010103,183700,107.42,107.43,107.4,107.43,4,40.380053582484265,0.0
EURJPY,20010103,183800,107.46,107.5,107.45,107.5,4,45.98719243064267,0.0
EURJPY,20010103,183900,107.49,107.49,107.34,107.34,4,37.34233515309046,0.0
EURJPY,20010103,184000,107.31,107.31,107.26,107.26,4,33.90990152808186,0.0
EURJPY,20010103,184100,107.24,107.24,107.17,107.17,4,30.512015712845795,0.0
EURJPY,20010103,184200,107.14,107.14,107.08,107.08,4,27.540124953521797,0.0
EURJPY,20010103,184300,107.1,107.11,107.04,107.04,4,26.313416528654173,0.0
EURJPY,20010103,184400,107.03,107.03,106.9,106.9,4,22.530707032059,0.0
EURJPY,20010103,184500,106.86,106.86,106.74,106.74,4,19.14361941341552,0.0
EURJPY,20010103,184600,106.73,106.73,106.64,106.64,4,17.384561815121288,0.0
EURJPY,20010103,184700,106.63,106.66,106.63,106.66,4,18.98788349885436,0.0
EURJPY,20010103,184800,106.65,106.66,106.53,106.53,4,16.716903400355122,0.0
EURJPY,20010103,184900,106.54,106.57,106.53,106.57,4,19.89169790026537,0.0
EURJPY,20010103,185000,106.58,106.58,106.53,106.53,4,19.107289003932067,0.0
EURJPY,20010103,185100,106.52,106.54,106.52,106.52,4,18.906561035663643,0.0
EURJPY,20010103,185200,106.51,106.51,106.47,106.47,4,17.894331550315528,0.0
EURJPY,20010103,185300,106.48,106.48,106.45,106.45,4,17.490942296589523,0.0
EURJPY,20010103,185400,106.44,106.44,106.35,106.35,4,15.597630424487434,0.0
EURJPY,20010103,185500,106.36,106.39,106.36,106.39,4,19.357870828620477,0.0
EURJPY,20010103,185600,106.4,106.41,106.37,106.37,4,18.904370220550234,0.0
EURJPY,20010103,185700,106.38,106.38,106.35,106.36,4,18.668869096503542,0.0
EURJPY,20010103,185800,106.37,106.37,106.31,106.31,4,17.495304590223427,0.0
EURJPY,20010103,185900,106.29,106.32,106.28,106.29,4,17.034038783395133,0.0
EURJPY,20010103,190000,106.28,106.28,106.17,106.17,4,14.554538671496289,0.0
EURJPY,20010103,190100,106.15,106.15,106.12,106.15,4,14.183962485301038,0.0
EURJPY,20010103,190200,106.16,106.17,106.12,106.12,4,13.623627466598577,0.0
EURJPY,20010103,190300,106.12,106.12,106.11,106.11,4,13.433129293739682,0.0
EURJPY,20010103,190400,106.1,106.11,106.08,106.11,4,13.433129293739682,0.0
EURJPY,20010103,190500,106.12,106.25,106.12,106.25,4,29.450445014299504,0.0
EURJPY,20010103,190600,106.34,106.36,106.34,106.36,4,39.00064741993237,1.0
EURJPY,20010103,190700,106.37,106.38,106.37,106.38,4,40.57573289096338,0.0
EURJPY,20010103,190800,106.39,106.4,106.39,106.4,4,42.18347205317631,0.0
EURJPY,20010103,190900,106.39,106.39,106.32,106.32,4,37.780334708836534,0.0
EURJPY,20010103,191000,106.33,106.34,106.32,106.34,4,39.48106664312808,0.0
EURJPY,20010103,191100,106.35,106.39,106.35,106.39,4,43.62950584795315,0.0
EURJPY,20010103,191300,106.38,106.38,106.38,106.38,4,42.9947257139887,0.0
EURJPY,20010103,191400,106.36,106.36,106.36,106.36,4,41.688337400712925,0.0
EURJPY,20010103,191500,106.35,106.35,106.35,106.35,4,41.01725114616626,0.0
EURJPY,20010103,191600,106.35,106.35,106.35,106.35,4,41.01725114616626,0.0
EURJPY,20010103,191700,106.34,106.34,106.3,106.3,4,37.515289084419486,0.0
EURJPY,20010103,191800,106.29,106.31,106.29,106.31,4,38.64357613314613,0.0
EURJPY,20010103,191900,106.32,106.32,106.27,106.27,4,35.85465602701004,0.0
EURJPY,20010103,192000,106.26,106.26,106.24,106.24,4,33.879756565776304,0.0
EURJPY,20010103,192100,106.23,106.23,106.21,106.21,4,31.982621824639608,0.0
EURJPY,20010103,192200,106.21,106.22,106.19,106.19,4,30.746539042183528,0.0
EURJPY,20010103,192300,106.18,106.18,106.15,106.15,4,28.38378516572766,0.0
EURJPY,20010103,192400,106.14,106.14,106.05,106.05,4,23.518052027354557,0.0
EURJPY,20010103,192500,106.06,106.07,105.9,105.9,4,18.417799694690103,0.0
EURJPY,20010103,192600,105.86,105.86,105.85,105.85,4,17.087548933020543,0.0
EURJPY,20010103,192700,105.86,105.86,105.86,105.86,4,18.357614482051986,0.0
EURJPY,20010103,192800,105.85,105.85,105.82,105.82,4,17.221254720539036,0.0
EURJPY,20010103,192900,105.81,105.85,105.8,105.85,4,21.162888337378348,0.0
EURJPY,20010103,193000,105.84,105.88,105.84,105.88,4,25.008404920422564,0.0
EURJPY,20010103,193100,105.89,105.89,105.89,105.89,4,26.29891468713727,0.0
EURJPY,20010103,193200,105.9,105.9,105.89,105.89,4,26.29891468713727,0.0
EURJPY,20010103,193400,105.88,105.89,105.88,105.89,4,26.29891468713727,0.0
EURJPY,20010103,193500,105.89,105.9,105.89,105.9,4,27.84966230505671,0.0
EURJPY,20010103,193600,105.88,105.88,105.86,105.86,4,25.53519479144225,0.0
EURJPY,20010103,193700,105.85,105.86,105.85,105.86,4,25.53519479144225,0.0
EURJPY,20010103,193800,105.87,105.93,105.87,105.93,4,36.28245164702052,1.0
EURJPY,20010103,193900,105.94,105.94,105.93,105.94,4,37.66651080036751,0.0
EURJPY,20010103,194000,105.95,105.97,105.95,105.96,4,40.45246554898415,0.0
EURJPY,20010103,194100,105.95,105.95,105.87,105.87,4,33.25054146236005,0.0
EURJPY,20010103,194200,105.86,105.86,105.82,105.82,4,30.04975530098436,0.0
EURJPY,20010103,194300,105.81,105.81,105.81,105.81,4,29.439374043775857,0.0
EURJPY,20010103,194400,105.83,105.83,105.83,105.83,4,32.39698465762338,1.0
EURJPY,20010103,194500,105.81,105.81,105.81,105.81,4,30.997741145507035,0.0
EURJPY,20010103,194600,105.82,105.83,105.82,105.83,4,34.064588199741934,0.0
EURJPY,20010103,194700,105.82,105.82,105.78,105.78,4,30.424013047200347,0.0
EURJPY,20010103,194800,105.77,105.77,105.72,105.72,4,26.731992439357313,0.0
EURJPY,20010103,194900,105.7,105.7,105.56,105.56,4,19.823522625742086,0.0
EURJPY,20010103,195000,105.55,105.55,105.51,105.51,4,18.237361685935227,0.0
EURJPY,20010103,195100,105.49,105.49,105.4,105.4,4,15.331030332039788,0.0
EURJPY,20010103,195200,105.39,105.39,105.39,105.39,4,15.095512937134558,0.0
EURJPY,20010103,195300,105.4,105.45,105.4,105.45,4,22.762356387846367,0.0
EURJPY,20010103,195400,105.47,105.49,105.47,105.47,4,25.18742475185644,0.0
EURJPY,20010103,195500,105.47,105.48,105.47,105.48,4,26.431204000394033,0.0
EURJPY,20010103,195600,105.48,105.49,105.48,105.49,4,27.72522151552519,0.0
EURJPY,20010103,195700,105.49,105.49,105.48,105.49,4,27.72522151552519,0.0
EURJPY,20010103,195800,105.48,105.49,105.48,105.48,4,27.17095233167582,0.0
EURJPY,20010103,195900,105.5,105.55,105.5,105.55,4,36.70920805994698,1.0
EURJPY,20010103,200000,105.56,105.57,105.56,105.56,4,37.95925967603084,0.0
EURJPY,20010103,200100,105.55,105.59,105.55,105.56,4,37.95925967603084,0.0
EURJPY,20010103,200200,105.57,105.63,105.57,105.63,4,46.53249494492494,0.0
EURJPY,20010103,200300,105.64,105.64,105.64,105.64,4,47.645528339970085,0.0
EURJPY,20010103,200400,105.64,105.64,105.63,105.63,4,46.60081657400004,0.0
EURJPY,20010103,200600,105.61,105.61,105.61,105.61,4,44.49925666841716,0.0
EURJPY,20010103,200700,105.62,105.63,105.62,105.63,4,47.06986512234152,0.0
EURJPY,20010103,200800,105.64,105.65,105.64,105.65,4,49.58456044000833,0.0
EURJPY,20010103,200900,105.65,105.65,105.65,105.65,4,49.58456044000833,0.0
EURJPY,20010103,201100,105.61,105.61,105.61,105.61,4,44.662726400025285,0.0
EURJPY,20010103,201200,105.62,105.62,105.62,105.62,4,46.10308004917321,0.0
EURJPY,20010103,201300,105.62,105.62,105.62,105.62,4,46.10308004917321,0.0
EURJPY,20010103,201400,105.62,105.62,105.62,105.62,4,46.10308004917321,0.0
EURJPY,20010103,201500,105.63,105.63,105.63,105.63,4,47.80005516230275,0.0
EURJPY,20010103,201600,105.62,105.62,105.62,105.62,4,46.23242754105768,0.0
EURJPY,20010103,201800,105.58,105.58,105.57,105.57,4,39.293533146431635,0.0
EURJPY,20010103,201900,105.57,105.57,105.57,105.57,4,39.293533146431635,0.0
EURJPY,20010103,202100,105.56,105.56,105.5,105.5,4,31.594267938844496,0.0
EURJPY,20010103,202200,105.5,105.5,105.5,105.5,4,31.594267938844496,0.0
EURJPY,20010103,202300,105.5,105.5,105.5,105.5,4,31.594267938844496,0.0
EURJPY,20010103,202400,105.49,105.49,105.48,105.48,4,29.529504222085265,0.0
EURJPY,20010103,202500,105.47,105.47,105.47,105.47,4,28.52569097244036,0.0
EURJPY,20010103,202600,105.47,105.47,105.43,105.43,4,24.882108366682232,0.0
EURJPY,20010103,202700,105.43,105.44,105.43,105.44,4,27.379442859241237,0.0
EURJPY,20010103,202900,105.45,105.46,105.45,105.46,4,32.23202101393554,1.0
EURJPY,20010103,203100,105.48,105.48,105.48,105.48,4,36.781306212429854,0.0
EURJPY,20010103,203400,105.49,105.49,105.49,105.49,4,38.98675727266058,0.0
EURJPY,20010103,203500,105.5,105.5,105.5,105.5,4,41.19600012287367,0.0
EURJPY,20010103,203600,105.51,105.51,105.51,105.51,4,43.40297621249366,0.0
EURJPY,20010103,203700,105.51,105.51,105.51,105.51,4,43.40297621249366,0.0
EURJPY,20010103,203800,105.51,105.51,105.51,105.51,4,43.40297621249366,0.0
EURJPY,20010103,203900,105.5,105.5,105.49,105.49,4,39.682693466259934,0.0
EURJPY,20010103,204100,105.51,105.51,105.51,105.51,4,44.77996531110148,0.0
EURJPY,20010103,204200,105.5,105.5,105.49,105.49,4,41.04457252187699,0.0
EURJPY,20010103,204400,105.49,105.5,105.49,105.5,4,43.57882197018667,0.0
EURJPY,20010103,204600,105.46,105.46,105.46,105.46,4,36.77010723355653,0.0
EURJPY,20010103,204700,105.46,105.46,105.46,105.46,4,36.77010723355653,0.0
EURJPY,20010103,204800,105.47,105.47,105.46,105.46,4,36.77010723355653,0.0
EURJPY,20010103,204900,105.44,105.45,105.44,105.45,4,35.059728604061746,0.0
EURJPY,20010103,205000,105.45,105.45,105.45,105.45,4,35.059728604061746,0.0
EURJPY,20010103,205100,105.45,105.45,105.42,105.42,4,30.176018040215396,0.0
EURJPY,20010103,205200,105.42,105.42,105.42,105.42,4,30.176018040215396,0.0
EURJPY,20010103,205300,105.42,105.42,105.42,105.42,4,30.176018040215396,0.0
EURJPY,20010103,205400,105.43,105.43,105.43,105.43,4,34.003349350921354,0.0
EURJPY,20010103,205500,105.44,105.44,105.44,105.44,4,37.682008718904676,0.0
EURJPY,20010103,205700,105.45,105.45,105.45,105.45,4,41.21098352512506,0.0
EURJPY,20010103,205900,105.5,105.5,105.5,105.5,4,54.94827768688676,0.0
EURJPY,20010103,210000,105.51,105.51,105.51,105.51,4,57.10704412806468,0.0
EURJPY,20010103,210100,105.51,105.51,105.5,105.5,4,54.30473131680651,0.0
EURJPY,20010103,210200,105.51,105.54,105.51,105.54,4,62.27845342152547,0.0
EURJPY,20010103,210300,105.54,105.54,105.54,105.54,4,62.27845342152547,0.0
EURJPY,20010103,210400,105.54,105.54,105.51,105.51,4,54.07138614131902,0.0
EURJPY,20010103,210500,105.52,105.54,105.52,105.54,4,59.779381401730035,0.0
EURJPY,20010103,210600,105.55,105.55,105.55,105.55,4,61.49711937626598,0.0
EURJPY,20010103,210700,105.55,105.56,105.55,105.56,4,63.190120514043684,0.0
EURJPY,20010103,210800,105.56,105.57,105.56,105.57,4,64.85437589687214,0.0
EURJPY,20010103,210900,105.58,105.6,105.58,105.59,4,67.97315366534252,0.0
EURJPY,20010103,211000,105.58,105.59,105.58,105.59,4,67.97315366534252,0.0
EURJPY,20010103,211100,105.59,105.59,105.58,105.58,4,64.6465730771649,0.0
EURJPY,20010103,211200,105.59,105.59,105.59,105.59,4,66.41656168136592,0.0
EURJPY,20010103,211300,105.58,105.58,105.56,105.57,4,59.9517551360829,0.0
EURJPY,20010103,211400,105.56,105.57,105.54,105.54,4,51.80593845340382,0.0
EURJPY,20010103,211500,105.54,105.54,105.52,105.52,4,47.20144897090455,0.0
EURJPY,20010103,211600,105.51,105.51,105.5,105.5,4,43.0781600344821,0.0
EURJPY,20010103,211700,105.51,105.51,105.49,105.49,4,41.14290554138961,0.0
